Symbol,n_studies,method_used,pooled_log2FC,pooled_se,rem_pvalue,I2,tau2,Q,Q_pval,vote_up,vote_down,fisher_pvalue,rem_padj,fisher_padj
UCN,8,REML,1.3164862257621,0.287036383841369,4.50784630856273e-06,82.1031851433049,0.463894700172105,25.5573034050388,0.000604101226210431,6,0,7.86649236835089e-30,2.01513988269506e-05,2.27491928095649e-29
FUT6,12,REML,-2.99050986715126,0.652138009670406,4.52465926581288e-06,96.8104303780275,4.8552024102271,217.643587978346,1.59891301719577e-40,0,10,3.22640765049454e-156,2.02192683197928e-05,8.11218007906721e-155
IQGAP2,13,REML,-1.14371855263985,0.249505320520388,4.56285300076153e-06,93.1585238527122,0.713781620868138,124.536398243362,7.67591033825496e-21,0,6,1.78180318187596e-114,2.03735840726702e-05,2.20186559003842e-113
RIDA,13,REML,-1.2740964981401,0.277993040713272,4.57923181453831e-06,92.3089676290811,0.870049231549204,143.938864319024,9.5815159615341e-25,0,7,5.03660529349923e-134,2.04194110960783e-05,8.60656349794981e-133
PREX1,13,REML,1.0355701161483,0.225971621940142,4.58913523090861e-06,94.2531132656009,0.576844972243896,133.62008813665,1.15618573187817e-22,7,0,1.37961540928645e-204,2.04528687859767e-05,7.52701936537167e-203
HECW1,10,REML,-4.0319778905106,0.880025619933236,4.61300193239868e-06,96.8200265943769,7.34995208472695,260.046412277664,7.53052220467142e-51,0,8,3.10241662321103e-147,2.05480435596041e-05,6.68320587413009e-146
TSPAN33,13,REML,-1.14648370254425,0.250284848768485,4.63387710471007e-06,93.1634286933854,0.734201966482045,182.161758563815,1.53555739880668e-32,0,7,1.53619804177206e-134,2.06190240573387e-05,2.64946552762238e-133
RAB3B,11,REML,-2.13181217112447,0.466640760261388,4.91408590288221e-06,84.6802980630617,1.95030181696432,74.5710731295256,5.76583877239055e-12,0,9,1.48003823778083e-51,2.17845629709555e-05,6.77708128901564e-51
PINLYP,13,REML,-1.141207343058,0.249862122587996,4.93932878911349e-06,88.3467420602335,0.649026896457015,70.132232460717,3.02563350484385e-10,0,7,2.53518732994783e-73,2.18790379767179e-05,1.68357010634364e-72
CYP2J2,12,REML,2.51666677880782,0.551367780576627,5.00908960138129e-06,96.0256262213934,3.3892803087498,294.876521893525,1.05107424630419e-56,9,0,2.15775547797526e-204,2.21527816940558e-05,1.16581643057595e-202
LILRB2,12,REML,1.36805250209744,0.299787749539532,5.03309202005123e-06,92.8840547747698,0.949793569244617,141.282478130475,8.93220136894252e-25,8,0,3.93725339226257e-128,2.22294897552263e-05,6.08070725104752e-127
SLC4A9,9,REML,-4.63589648778376,1.01619776695149,5.06681068975599e-06,96.8428848161383,8.90352606089069,260.72364564964,9.16034487865255e-52,0,7,1.09336948704789e-195,2.23665797105966e-05,5.02859602927395e-194
